"ID","Contributor_ID","Name","Contributors","References","URI"
1790,"ra","Tangsa","Ramaswami, N.","1790_bandyoppadhyay1980",NA
1791,"ra","Telugu","Ramaswami, N.","1791_venkateswara1972",NA
1792,"ra","Thaadou","Ramaswami, N.","1792_thirumalai1972",NA
1793,"ra","Toda","Ramaswami, N.","1793_saktivel1976",NA
1794,"ra","Tripuri","Ramaswami, N.","1794_karapurkar1972",NA
1795,"ra","Tulu","Ramaswami, N.","1795_bhat1967",NA
1796,"ra","Urali","Ramaswami, N.","1796_mohanlal1991",NA
1797,"ra","Urdu","Ramaswami, N.","1797_hasan1980",NA
1798,"ra","Vaagri Boli","Ramaswami, N.","1798_srinivasa1970",NA
1799,"ra","Yerava","Ramaswami, N.","1799_mallikarjun1982",NA
1800,"ra","Yerukala","Ramaswami, N.","1800_srinivasa1976",NA
1801,"saphon","Kawesqar","South American Phonological Inventory Database","1801_aguilera2001;1801_viegas2005","http://linguistics.berkeley.edu/~saphon/en/inv/Kawesqar.html"
1802,"saphon","Mapudungun","South American Phonological Inventory Database","1802_viegas2005","http://linguistics.berkeley.edu/~saphon/en/inv/Mapudungun.html"
1803,"saphon","Achagua","South American Phonological Inventory Database","1803_melendez2000;1803_wilsonetal1992","http://linguistics.berkeley.edu/~saphon/en/inv/Achagua.html"
1804,"saphon","Apurinã","South American Phonological Inventory Database","1804_facundes2000","http://linguistics.berkeley.edu/~saphon/en/inv/Apurina.html"
1805,"saphon","Lokono","South American Phonological Inventory Database","1805_pet1988","http://linguistics.berkeley.edu/~saphon/en/inv/Lokono.html"
1806,"saphon","Asháninka","South American Phonological Inventory Database","1806_dirks1953;1806_kindberg1980","http://linguistics.berkeley.edu/~saphon/en/inv/Ashaninka.html"
1807,"saphon","Ashéninka","South American Phonological Inventory Database","1807_payneetal1982","http://linguistics.berkeley.edu/~saphon/en/inv/AsheninkaA.html"
1808,"saphon","Ashéninka","South American Phonological Inventory Database","1808_mihas2010","http://linguistics.berkeley.edu/~saphon/en/inv/AsheninkaPe.html"
1809,"saphon","Ashéninka","South American Phonological Inventory Database","1809_payne1982","http://linguistics.berkeley.edu/~saphon/en/inv/AsheninkaPi.html"
1810,"saphon","Ashéninka","South American Phonological Inventory Database","1810_garciasalazar1997","http://linguistics.berkeley.edu/~saphon/en/inv/AsheninkaUc.html"
1811,"saphon","Baniwa","South American Phonological Inventory Database","1811_ramirez2001","http://linguistics.berkeley.edu/~saphon/en/inv/Baniwa.html"
1812,"saphon","Baniwa","South American Phonological Inventory Database","1812_mosonyi2000","http://linguistics.berkeley.edu/~saphon/en/inv/Baniva.html"
1813,"saphon","Baré","South American Phonological Inventory Database","1813_aikhenvald1995","http://linguistics.berkeley.edu/~saphon/en/inv/Bare.html"
1814,"saphon","Cabiyarí","South American Phonological Inventory Database","1814_ramirez2001","http://linguistics.berkeley.edu/~saphon/en/inv/Cabiyari.html"
1815,"saphon","Caquinte","South American Phonological Inventory Database","1815_swift1988","http://linguistics.berkeley.edu/~saphon/en/inv/Caquinte.html"
1816,"saphon","Chamicuro","South American Phonological Inventory Database","1816_parker1991","http://linguistics.berkeley.edu/~saphon/en/inv/Chamicuro.html"
1817,"saphon","Curripaco","South American Phonological Inventory Database","1817_granadillo2006","http://linguistics.berkeley.edu/~saphon/en/inv/Curripaco.html"
1818,"saphon","Enawené-Nawé","South American Phonological Inventory Database","1818_rezende2003","http://linguistics.berkeley.edu/~saphon/en/inv/EnaweneNawe.html"
1819,"saphon","Iñapari","South American Phonological Inventory Database","1819_faustetal2002","http://linguistics.berkeley.edu/~saphon/en/inv/Inyapari.html"
1820,"saphon","Kinikinao","South American Phonological Inventory Database","1820_desouza2007","http://linguistics.berkeley.edu/~saphon/en/inv/Kinikinao.html"
1821,"saphon","Manchinere","South American Phonological Inventory Database","1821_dossantossilva2008","http://linguistics.berkeley.edu/~saphon/en/inv/Manchinere.html"
1822,"saphon","Matsigenka","South American Phonological Inventory Database","1822_michael2011","http://linguistics.berkeley.edu/~saphon/en/inv/Matsigenka.html"
1823,"saphon","Mehináku","South American Phonological Inventory Database","1823_corbera2012","http://linguistics.berkeley.edu/~saphon/en/inv/Mehinaku.html"
1824,"saphon","Nanti","South American Phonological Inventory Database","1824_corberamori2008;1824_michael2008","http://linguistics.berkeley.edu/~saphon/en/inv/Nanti.html"
1825,"saphon","Nomatsigenga","South American Phonological Inventory Database","1825_shaver1996","http://linguistics.berkeley.edu/~saphon/en/inv/Nomatsiguenga.html"
1826,"saphon","Palikúr","South American Phonological Inventory Database","1826_launey2003","http://linguistics.berkeley.edu/~saphon/en/inv/Palikur.html"
1827,"saphon","Paraujano","South American Phonological Inventory Database","1827_patte1989","http://linguistics.berkeley.edu/~saphon/en/inv/Paraujano.html"
1828,"saphon","Paresí","South American Phonological Inventory Database","1828_dasilva2009","http://linguistics.berkeley.edu/~saphon/en/inv/Parecis.html"
1829,"saphon","Piapoco","South American Phonological Inventory Database","1829_mosonyi2000","http://linguistics.berkeley.edu/~saphon/en/inv/Piapoco.html"
1830,"saphon","Resígaro","South American Phonological Inventory Database","1830_allin1976","http://linguistics.berkeley.edu/~saphon/en/inv/Resigaro.html"
1831,"saphon","Tariana","South American Phonological Inventory Database","1831_aikhenvald2003","http://linguistics.berkeley.edu/~saphon/en/inv/Tariana.html"
1832,"saphon","Terêna","South American Phonological Inventory Database","1832_silva2008;1832_martins2009","http://linguistics.berkeley.edu/~saphon/en/inv/Terena.html"
1833,"saphon","Wapichana","South American Phonological Inventory Database","1833_ferreira;1833_dossantos2006","http://linguistics.berkeley.edu/~saphon/en/inv/Wapichana.html"
1834,"saphon","Warekena","South American Phonological Inventory Database","1834_aikhenvald1998","http://linguistics.berkeley.edu/~saphon/en/inv/Warekena.html"
1835,"saphon","Waurá","South American Phonological Inventory Database","1835_richards1977","http://linguistics.berkeley.edu/~saphon/en/inv/Waura.html"
1836,"saphon","Wayúu","South American Phonological Inventory Database","1836_mansen2000;1836_mansen1972;1836_adelaar2004","http://linguistics.berkeley.edu/~saphon/en/inv/Wayuu.html"
1837,"saphon","Xiriâna","South American Phonological Inventory Database","1837_ramirez1992","http://linguistics.berkeley.edu/~saphon/en/inv/Xiriana.html"
1838,"saphon","Yánesha","South American Phonological Inventory Database","1838_fast1953;1838_duff-tripp1998","http://linguistics.berkeley.edu/~saphon/en/inv/Yanesha.html"
1839,"saphon","Yavitero","South American Phonological Inventory Database","1839_mosonyi2000","http://linguistics.berkeley.edu/~saphon/en/inv/Yavitero.html"
1840,"saphon","Yawalapití","South American Phonological Inventory Database","1840_mujica1992","http://linguistics.berkeley.edu/~saphon/en/inv/Yawalapiti.html"
1841,"saphon","Yine","South American Phonological Inventory Database","1841_sebastianetal2008","http://linguistics.berkeley.edu/~saphon/en/inv/Yine.html"
1842,"saphon","Yucuna","South American Phonological Inventory Database","1842_schaueretal2000","http://linguistics.berkeley.edu/~saphon/en/inv/Yucuna.html"
1843,"saphon","Baure","South American Phonological Inventory Database","1843_danielsen2007","http://linguistics.berkeley.edu/~saphon/en/inv/Baure.html"
1844,"saphon","Ignaciano","South American Phonological Inventory Database","1844_ottetal1967","http://linguistics.berkeley.edu/~saphon/en/inv/Ignaciano.html"
1845,"saphon","Dení","South American Phonological Inventory Database","1845_moranetal1977;1845_koop1988;1845_dixon2004","http://linguistics.berkeley.edu/~saphon/en/inv/Deni.html"
1846,"saphon","Jamamadí","South American Phonological Inventory Database","1846_ladefogedetal1997;1846_dixon2004","http://linguistics.berkeley.edu/~saphon/en/inv/Jamamadi.html"
1847,"saphon","Jarawara","South American Phonological Inventory Database","1847_dixon2004;1847_vogel1993","http://linguistics.berkeley.edu/~saphon/en/inv/Jarawara.html"
1848,"saphon","Kulina","South American Phonological Inventory Database","1848_adamsetal1976;1848_dixon2004","http://linguistics.berkeley.edu/~saphon/en/inv/Kulina.html"
1849,"saphon","Paumarí","South American Phonological Inventory Database","1849_chapmanetal1991;1849_dixon2004","http://linguistics.berkeley.edu/~saphon/en/inv/Paumari.html"
1850,"saphon","Suruahá","South American Phonological Inventory Database","1850_suzuki1997","http://linguistics.berkeley.edu/~saphon/en/inv/Suruaha.html"
1851,"saphon","Aymara","South American Phonological Inventory Database","1851_apaza2007","http://linguistics.berkeley.edu/~saphon/en/inv/Aymara.html"
1852,"saphon","Jaqaru","South American Phonological Inventory Database","1852_hardman1966","http://linguistics.berkeley.edu/~saphon/en/inv/Jaqaru.html"
1853,"saphon","Awa-Cuaiquer","South American Phonological Inventory Database","1853_calvache2000","http://linguistics.berkeley.edu/~saphon/en/inv/AwaCuaiquer.html"
1854,"saphon","Cha'palaa","South American Phonological Inventory Database","1854_floyd2010","http://linguistics.berkeley.edu/~saphon/en/inv/Chapalaa.html"
1855,"saphon","Guambiano","South American Phonological Inventory Database","1855_branks1973;1855_long1985;1855_vasquez2000","http://linguistics.berkeley.edu/~saphon/en/inv/Guambiano.html"
1856,"saphon","Tsáfiki","South American Phonological Inventory Database","1856_moore1972;1856_moore1962;1856_curnowetal1998","http://linguistics.berkeley.edu/~saphon/en/inv/Tsafiki.html"
1857,"saphon","Bora","South American Phonological Inventory Database","1857_weberetal2001;1857_parker2000;1857_parker2001","http://linguistics.berkeley.edu/~saphon/en/inv/Bora.html"
1858,"saphon","Miraña","South American Phonological Inventory Database","1858_seifart2005","http://linguistics.berkeley.edu/~saphon/en/inv/Miranya.html"
1859,"saphon","Muinane","South American Phonological Inventory Database","1859_waltonetal2000;1859_waltonetal1972","http://linguistics.berkeley.edu/~saphon/en/inv/Muinane.html"
1860,"saphon","Shiwilu","South American Phonological Inventory Database","1860_valenzuelagussenhoven2013","http://linguistics.berkeley.edu/~saphon/en/inv/Shiwilu.html"
1861,"saphon","Shawi","South American Phonological Inventory Database","1861_barraza2005;1861_hartetal1976","http://linguistics.berkeley.edu/~saphon/en/inv/Shawi.html"
1862,"saphon","Akurio","South American Phonological Inventory Database","1862_meira1998","http://linguistics.berkeley.edu/~saphon/en/inv/Akurio.html"
1863,"saphon","Apalaí","South American Phonological Inventory Database","1863_koehnetal1971","http://linguistics.berkeley.edu/~saphon/en/inv/Apalai.html"
1864,"saphon","Arára, Pará","South American Phonological Inventory Database","1864_ferreiraalvez2010","http://linguistics.berkeley.edu/~saphon/en/inv/AraraPara.html"
1865,"saphon","Bakairí","South American Phonological Inventory Database","1865_meira2005","http://linguistics.berkeley.edu/~saphon/en/inv/BakairiE.html"
1866,"saphon","Bakairí","South American Phonological Inventory Database","1866_meira2005","http://linguistics.berkeley.edu/~saphon/en/inv/BakairiW.html"
1867,"saphon","Carib","South American Phonological Inventory Database","1867_renault-lescure2009","http://linguistics.berkeley.edu/~saphon/en/inv/CaribFrG.html"
1868,"saphon","Carib","South American Phonological Inventory Database","1868_alvarez2003","http://linguistics.berkeley.edu/~saphon/en/inv/CaribVen.html"
1869,"saphon","Carib","South American Phonological Inventory Database","1869_courtz2008","http://linguistics.berkeley.edu/~saphon/en/inv/CaribESu.html"
1870,"saphon","Carijona","South American Phonological Inventory Database","1870_robayomorenoetal2001","http://linguistics.berkeley.edu/~saphon/en/inv/Carijona.html"
1871,"saphon","Hixkaryána","South American Phonological Inventory Database","1871_derbyshire1985;1871_derbyshire1999","http://linguistics.berkeley.edu/~saphon/en/inv/Hixkaryana.html"
1872,"saphon","Ikpeng","South American Phonological Inventory Database","1872_pacheco2007","http://linguistics.berkeley.edu/~saphon/en/inv/Ikpeng.html"
1873,"saphon","Ingarikó","South American Phonological Inventory Database","1873_souzacruz2005","http://linguistics.berkeley.edu/~saphon/en/inv/Ingariko.html"
1874,"saphon","Japreria","South American Phonological Inventory Database","1874_oquendo2004","http://linguistics.berkeley.edu/~saphon/en/inv/Japreria.html"
1875,"saphon","Kaxuiâna","South American Phonological Inventory Database","1875_wallace1977","http://linguistics.berkeley.edu/~saphon/en/inv/Kaxuiana.html"
1876,"saphon","Kuikúro-Kalapálo","South American Phonological Inventory Database","1876_meira2005","http://linguistics.berkeley.edu/~saphon/en/inv/Kuikuro.html"
1877,"saphon","Macushi","South American Phonological Inventory Database","1877_abbott1991;1877_carson1981","http://linguistics.berkeley.edu/~saphon/en/inv/Macushi.html"
1878,"saphon","Mapoyo","South American Phonological Inventory Database","1878_matteimuller2003","http://linguistics.berkeley.edu/~saphon/en/inv/Mapoyo.html"
1879,"saphon","Yekwana","South American Phonological Inventory Database","1879_caceres2007","http://linguistics.berkeley.edu/~saphon/en/inv/Yekwana.html"
1880,"saphon","Panare","South American Phonological Inventory Database","1880_halletal1988","http://linguistics.berkeley.edu/~saphon/en/inv/Panare.html"
1881,"saphon","Pemon","South American Phonological Inventory Database","1881_pessoa2005;1881_cruz1995","http://linguistics.berkeley.edu/~saphon/en/inv/PemonT.html"
1882,"saphon","Pemon","South American Phonological Inventory Database","1881_pessoa2006;1882_tuggy1989;1882_edwards1978;1882_pessoa2006","http://linguistics.berkeley.edu/~saphon/en/inv/PemonA.html"
1883,"saphon","Pémono","South American Phonological Inventory Database","1883_matteimuller2003","http://linguistics.berkeley.edu/~saphon/en/inv/Pemono.html"
1884,"saphon","Trió","South American Phonological Inventory Database","1884_meira1999;1884_meira1998","http://linguistics.berkeley.edu/~saphon/en/inv/Trio.html"
1885,"saphon","Waimiri-Atroarí","South American Phonological Inventory Database","1885_bruno2003","http://linguistics.berkeley.edu/~saphon/en/inv/WaimiriA.html"
1886,"saphon","Waiwai","South American Phonological Inventory Database","1886_hawkins1998;1886_derbyshire1999","http://linguistics.berkeley.edu/~saphon/en/inv/Waiwai.html"
1887,"saphon","Wayana","South American Phonological Inventory Database","1887_tavares2006","http://linguistics.berkeley.edu/~saphon/en/inv/Wayana.html"
1888,"saphon","Yabarana","South American Phonological Inventory Database","1888_matteimuller2003","http://linguistics.berkeley.edu/~saphon/en/inv/Yabarana.html"
1889,"saphon","Oro Win","South American Phonological Inventory Database","1889_popky1999;1889_birchhallnull","http://linguistics.berkeley.edu/~saphon/en/inv/OroWin.html"
1890,"saphon","Wari'","South American Phonological Inventory Database","1890_everett1997","http://linguistics.berkeley.edu/~saphon/en/inv/Wari.html"
1891,"saphon","Ika","South American Phonological Inventory Database","1891_landaburu2000","http://linguistics.berkeley.edu/~saphon/en/inv/Ika.html"
1892,"saphon","Barí","South American Phonological Inventory Database","1892_mogollon2000","http://linguistics.berkeley.edu/~saphon/en/inv/Bari.html"
1893,"saphon","Muisca","South American Phonological Inventory Database","1893_adelaar2004","http://linguistics.berkeley.edu/~saphon/en/inv/Muisca.html"
1894,"saphon","Chimila","South American Phonological Inventory Database","1894_malone2006","http://linguistics.berkeley.edu/~saphon/en/inv/Chimila.html"
1895,"saphon","Cofán","South American Phonological Inventory Database","1895_fischernull","http://linguistics.berkeley.edu/~saphon/en/inv/Cofan.html"
1896,"saphon","Kogi","South American Phonological Inventory Database","1896_gawthorneetal1984","http://linguistics.berkeley.edu/~saphon/en/inv/Kogi.html"
1897,"saphon","Border Kuna","South American Phonological Inventory Database","1897_adelaaretal2004","http://linguistics.berkeley.edu/~saphon/en/inv/Kuna.html"
1898,"saphon","Damana","South American Phonological Inventory Database","1898_amaya2000;1898_frank1993","http://linguistics.berkeley.edu/~saphon/en/inv/Damana.html"
1899,"saphon","Tunebo","South American Phonological Inventory Database","1899_headland1997","http://linguistics.berkeley.edu/~saphon/en/inv/Tunebo.html"
1900,"saphon","Woun Meu","South American Phonological Inventory Database","1900_fonnegra2000","http://linguistics.berkeley.edu/~saphon/en/inv/WounMeu.html"
1901,"saphon","Emberá-Baudó","South American Phonological Inventory Database","1901_adelaaretal2004","http://linguistics.berkeley.edu/~saphon/en/inv/EmberaBaudo.html"
1902,"saphon","Emberá-Catío","South American Phonological Inventory Database","1902_mortensen1994","http://linguistics.berkeley.edu/~saphon/en/inv/EmberaCatio.html"
1903,"saphon","Emberá-Chamí","South American Phonological Inventory Database","1903_aguirre-licht1998","http://linguistics.berkeley.edu/~saphon/en/inv/EmberaChami.html"
1904,"saphon","Northern Emberá","South American Phonological Inventory Database","1904_hoyosbenitez2000","http://linguistics.berkeley.edu/~saphon/en/inv/EmberaN.html"
1905,"saphon","Epena","South American Phonological Inventory Database","1905_harms1984;1905_harms1994","http://linguistics.berkeley.edu/~saphon/en/inv/Epena.html"
1906,"saphon","Günün Yajich","South American Phonological Inventory Database","1906_adelaar2004","http://linguistics.berkeley.edu/~saphon/en/inv/GununYajich.html"
1907,"saphon","Chon","South American Phonological Inventory Database","1907_viegas2005","http://linguistics.berkeley.edu/~saphon/en/inv/Ona.html"
1908,"saphon","Tehuelche","South American Phonological Inventory Database","1908_adelaaretal2004","http://linguistics.berkeley.edu/~saphon/en/inv/Tehuelche.html"
1909,"saphon","Kokama-Kokamilla","South American Phonological Inventory Database","1909_vallejos2010","http://linguistics.berkeley.edu/~saphon/en/inv/Kokama.html"
1910,"saphon","Cuiba","South American Phonological Inventory Database","1910_merchangalindo2000","http://linguistics.berkeley.edu/~saphon/en/inv/Cuiba.html"
1911,"saphon","Guahibo","South American Phonological Inventory Database","1911_kondoetal1972;1911_kondo1984;1911_ardila2000","http://linguistics.berkeley.edu/~saphon/en/inv/Guahibo.html"
1912,"saphon","Guayabero","South American Phonological Inventory Database","1912_keels1985;1912_tobar2000","http://linguistics.berkeley.edu/~saphon/en/inv/Guayabero.html"
1913,"saphon","Macaguán","South American Phonological Inventory Database","1913_lobo-guerrero2000","http://linguistics.berkeley.edu/~saphon/en/inv/Macaguan.html"
1914,"saphon","Abipon","South American Phonological Inventory Database","1914_najilis1966","http://linguistics.berkeley.edu/~saphon/en/inv/Abipon.html"
